 VARIABLES = t,L1,L2,Linf
   1.2468581220149749E-002   1.0751635692862748E-014   6.0539884169435353E-014   7.8648199064446089E-013
   1.2687333000916843E-002   1.1310188896551665E-014   5.8579312425056922E-014   6.3249405712895168E-013
   1.2906084781683938E-002   1.1060423410480524E-014   5.9555029172002417E-014   7.7171602441694631E-013
   1.3124836562451033E-002   1.1172909819556764E-014   6.2602926998046846E-014   6.9710903716213579E-013
   1.3343588343218128E-002   1.2165511653616789E-014   7.1419679149303905E-014   7.3330230776491589E-013
   1.3562340123985222E-002   1.3390781539168728E-014   8.6604468858609293E-014   1.1562972801471005E-012
   1.3781091904752317E-002   1.5182577417505172E-014   9.9627648760321945E-014   1.3341550086920506E-012
   1.3999843685519412E-002   1.8325611861325085E-014   1.1692389530231645E-013   1.3379297669757761E-012
   1.4218595466286506E-002   2.1817762874132286E-014   1.3451643134456766E-013   1.7124079931818414E-012
   1.4437347247053601E-002   2.3786687897153770E-014   1.3842792472281123E-013   1.6987522499789520E-012
   1.4656099027820696E-002   2.5239303702573325E-014   1.3980623334720909E-013   1.4989121055464238E-012
   1.4874850808587791E-002   2.7608873520712508E-014   1.5216240371138982E-013   1.2341239141733240E-012
   1.5093602589354885E-002   2.9087551811635135E-014   1.6122397914234912E-013   1.5563106359195444E-012
   1.5312354370121980E-002   3.2494437696151124E-014   1.9096125485222601E-013   2.0889956431346945E-012
   1.5531106150889075E-002   3.6172669026779402E-014   2.4133206820984745E-013   3.1152858070981893E-012
   1.5749857931656168E-002   4.1132500183671540E-014   2.8599635513500624E-013   3.7410075037769275E-012
   1.5968609712423261E-002   4.4785820885184791E-014   3.0880949918650002E-013   3.9449554734005687E-012
   1.6187361493190354E-002   5.1082901797450121E-014   3.3885846322809746E-013   4.1568970488015111E-012
   1.6406113273957447E-002   5.5630312856269624E-014   3.7920389714192914E-013   4.6919135243683741E-012
   1.6624865054724540E-002   5.4252012604560916E-014   3.7070412477179522E-013   4.2118530885204564E-012
   1.6843616835490852E-002   5.6030562134434800E-014   3.5759188926933925E-013   4.0846215298984134E-012
   1.7062368616257945E-002   5.6167438755583277E-014   3.5341847581713408E-013   4.2655878829123139E-012
   1.7281120397025038E-002   5.5508604657195092E-014   3.5169161415148418E-013   4.4214631955696859E-012
   1.7499872177792131E-002   5.3876833550070559E-014   3.2917496016650359E-013   3.7109204598095857E-012
   1.7718623958559224E-002   5.5396742748570203E-014   3.4855440731638645E-013   4.6336268155755533E-012
   1.7937375739326317E-002   5.6799856484879284E-014   3.7752707483405233E-013   5.8172355821284327E-012
   1.8156127520093410E-002   5.8736814023685470E-014   4.0113470088308928E-013   6.2352345508998042E-012
   1.8374879300860503E-002   6.0613541963405739E-014   4.1160520247585220E-013   5.9445781630529382E-012
   1.8593631081627596E-002   5.9569224553079891E-014   4.0779253061463378E-013   4.9192871998116061E-012
   1.8812382862394689E-002   6.1421472075107174E-014   3.9696371880663929E-013   5.5236926144175413E-012
   1.9031134643161782E-002   6.2046902338241948E-014   4.5073106205705725E-013   6.8435257460919274E-012
   1.9249886423928875E-002   6.8259183028107625E-014   5.4793159103534215E-013   7.9957152010479149E-012
   1.9468638204695968E-002   6.6835113832208747E-014   5.2883010376167839E-013   8.0588868911490863E-012
   1.9687389985463061E-002   6.6675956422734828E-014   4.8512356662715829E-013   7.1412875612963944E-012
   1.9906141766230154E-002   6.5009074512456522E-014   4.3460552151819783E-013   5.6660232061744864E-012
   2.0124893546997247E-002   6.0799261458743812E-014   3.8778723128724905E-013   4.7902792843501629E-012
   2.0343645327764340E-002   5.8409256598057624E-014   3.5579761279381062E-013   3.9040992660943630E-012
   2.0562397108531433E-002   5.8722554596712938E-014   3.6966683550902864E-013   4.9453774408902973E-012
   2.0781148889298526E-002   5.9875958358102109E-014   3.8550158576793674E-013   5.9061644464009078E-012
   2.0999900670065619E-002   5.8931005908480210E-014   3.9195652027399313E-013   6.2955196611369502E-012
   2.1218652450832712E-002   5.9768828775119684E-014   3.9307088258628046E-013   6.1919358529394231E-012
   2.1437404231599805E-002   5.8977066286214352E-014   3.8467158027615201E-013   5.5393467590647560E-012
   2.1656156012366898E-002   6.2206018114352448E-014   3.5873839806187587E-013   3.8195002716179260E-012
   2.1874907793133992E-002   6.1602396794757655E-014   3.5707930339799180E-013   3.9342973323641672E-012
   2.2093659573901085E-002   6.1177563015490932E-014   3.7998509105641742E-013   5.5682125577050101E-012
   2.2312411354668178E-002   5.9010282771332358E-014   3.6184327420825969E-013   5.4927173920304995E-012
   2.2531163135435271E-002   5.8593914442628398E-014   3.4157143399765837E-013   4.5948800320161354E-012
   2.2749914916200851E-002   5.9581853339985000E-014   3.3069792279910530E-013   3.1958879986859756E-012
   2.2968666696967944E-002   6.2739854977955642E-014   3.3774534627166200E-013   3.2012170692041764E-012
   2.3187418477735037E-002   5.8077070930195876E-014   3.4726113404497273E-013   4.0003556023293640E-012
   2.3406170258502130E-002   6.7190183972165586E-014   4.0113040361979725E-013   5.3277382505712012E-012
   2.3624922039269223E-002   6.9726856233298666E-014   4.5847229120535704E-013   6.8171024381058487E-012
   2.3843673820036316E-002   7.0348456226998485E-014   4.9667949291459935E-013   7.4981132414109197E-012
   2.4062425600803409E-002   7.2231789993715270E-014   5.2023192130757187E-013   7.7138295750955876E-012
   2.4281177381570502E-002   7.3906505915211080E-014   5.2520008427637393E-013   7.5146555644778346E-012
   2.4499929162337595E-002   7.0636767268705825E-014   4.6647006334354900E-013   6.3339333777889806E-012
   2.4718680943104688E-002   6.6641206442064062E-014   3.9361311954697762E-013   5.1546544810321393E-012
   2.4937432723871781E-002   6.3501412461697271E-014   3.4255294317540788E-013   3.5963454436682696E-012
   2.5156184504638874E-002   6.3601450495109898E-014   3.1992222235726521E-013   3.1326052862823417E-012
   2.5374936285405967E-002   6.3907684699771034E-014   3.1196115164497635E-013   3.4646729929477260E-012
   2.5593688066173060E-002   7.9447649847796948E-014   4.4193632021794189E-013   5.1015858204550568E-012
   2.5812439846940153E-002   9.6989201392450043E-014   5.4983270106667922E-013   7.6277872906871380E-012
   2.6031191627707246E-002   1.1401606742067472E-013   7.2117021266905309E-013   9.8882013688239567E-012
   2.6249943408474339E-002   1.2666832860386280E-013   8.5317100041355482E-013   1.1078249428919662E-011
   2.6468695189241432E-002   1.4097435718785077E-013   1.0257710346017653E-012   1.2939982418913587E-011
   2.6687446970008525E-002   1.7694768567055873E-013   1.2936840956977160E-012   1.6074253039732866E-011
   2.6906198750775618E-002   2.5665409381092628E-013   1.8734006790519508E-012   2.0062174144186429E-011
   2.7124950531542711E-002   3.3448734754193411E-013   2.3292978495989113E-012   2.4203083981433338E-011
   2.7343702312309804E-002   4.1599401701120085E-013   2.9542930304080491E-012   3.5888847449427885E-011
   2.7562454093076897E-002   5.2050343202214575E-013   3.8751487353900603E-012   5.1389670296941858E-011
   2.7781205873843990E-002   4.5644475282768940E-012   6.1961028561816158E-011   1.0173076825381600E-009
   2.7999957654611083E-002   1.8570007531693023E-011   2.4664926890360924E-010   4.3118358883376118E-009
   2.8218709435378176E-002   9.5142456836561089E-011   1.1584467071770494E-009   1.8749569674625377E-008
   2.8437461216145269E-002   1.2417181189522396E-010   1.4233192565617934E-009   2.2447282810311719E-008
   2.8656212996912362E-002   1.7007367851540334E-010   1.7489000180135852E-009   2.7126098145480171E-008
   2.8874964777679455E-002   2.2021595467991428E-010   2.1276700989069710E-009   2.9444650273546813E-008
   2.9093716558446548E-002   2.8833473309647360E-010   2.7314680329419700E-009   3.7579018341560300E-008
   2.9312468339213641E-002   3.4016958330718164E-010   3.2538430403922944E-009   4.9919865796610452E-008
   2.9531220119980734E-002   3.7162749322999789E-010   3.5642656753316060E-009   5.7934112174251595E-008
   2.9749971900747827E-002   3.9454956402701358E-010   3.7994730220602576E-009   6.4240584962682590E-008
   2.9968723681514920E-002   4.2141000074213951E-010   3.9307539707742646E-009   6.7780097201541878E-008
   3.0187475462282013E-002   4.4271609505458500E-010   3.9436444140729474E-009   6.7441974227477886E-008
   3.0406227243049106E-002   4.0045020478080006E-010   3.3755710947861814E-009   4.9561973081146959E-008
   3.0624979023816199E-002   4.1852085484045397E-010   3.0990849295814713E-009   3.3126358656154764E-008
   3.0843730804583292E-002   3.7891904131059916E-010   2.8884079539508951E-009   4.0736663042828525E-008
   3.1062482585350385E-002   3.4448199955072755E-010   2.6388204372682676E-009   4.4465109594327146E-008
   3.1281234366117482E-002   3.0669456738130484E-010   2.3473096282287590E-009   4.0841478643471874E-008
   3.1499986146884575E-002   2.8668192956354808E-010   2.0686180430763606E-009   3.1692174773390036E-008
   3.1718737927651668E-002   2.8120228610234443E-010   1.8521335330925207E-009   2.1605451760997596E-008
   3.1937489708418761E-002   2.5321479784484738E-010   1.7033204053280469E-009   2.3114813507696397E-008
   3.2156241489185854E-002   2.3018064004842743E-010   1.5682628626004203E-009   2.4667519582521891E-008
   3.2374993269952947E-002   2.2629092715636955E-010   1.4634236631510272E-009   2.1490666024526206E-008
   3.2593745050720040E-002   2.3279366255513080E-010   1.3867703298901126E-009   1.4730010988728282E-008
   3.2812496831487133E-002   2.1597006987644773E-010   1.3261231479930321E-009   1.6140104031059366E-008
   3.3031248612254226E-002   1.9330638174885894E-010   1.2536724665058755E-009   1.7745213187758679E-008
   3.3250000393021319E-002   1.9659298501617518E-010   1.1813968756833020E-009   1.5945169518083446E-008
   3.3468752173788412E-002   1.9821080112641943E-010   1.1371099573248185E-009   1.1324924331646002E-008
   3.3687503954555505E-002   1.8851036498457319E-010   1.0901552561969154E-009   1.2032452145760431E-008
   3.3906255735322598E-002   1.7168226845026836E-010   1.0430688007561322E-009   1.3260633036082936E-008
   3.4125007516089691E-002   1.7972440149310876E-010   1.0094068515278181E-009   1.1883469652751444E-008
   3.4343759296856784E-002   1.7248602281888514E-010   9.8260916540866763E-010   8.6081625161327224E-009
   3.4562511077623877E-002   1.6911313573814147E-010   9.5720052902135998E-010   9.0876735026057531E-009
   3.4781262858390970E-002   1.6968201756173419E-010   9.4546083932498172E-010   9.2384950800550314E-009
   3.5000014639158063E-002   1.8172101087787773E-010   9.3986772565246567E-010   7.5693973311530272E-009
   3.5218766419925156E-002   1.7092424579173704E-010   9.1049863702075295E-010   8.6838982671366693E-009
   3.5437518200692249E-002   1.5607034795084296E-010   8.8870158121757693E-010   9.5565924063123475E-009
   3.5656269981459342E-002   1.6643813347677618E-010   8.8157540022990208E-010   8.8519497287720128E-009
   3.5875021762226435E-002   1.6875196266058491E-010   8.8489411907044388E-010   7.2334552791986084E-009
   3.6093773542993528E-002   1.6229091599762046E-010   8.7350353293887650E-010   7.9545527942315175E-009
   3.6312525323760420E-002   1.5555178989323793E-010   8.7044457317687827E-010   9.1914881261700998E-009
   3.6531277104527513E-002   1.6341997435137535E-010   8.6144884763065146E-010   8.7891661726402504E-009
   3.6750028885294606E-002   1.6447627950583187E-010   8.4253963973300101E-010   7.0860727285904090E-009
   3.6968780666061699E-002   1.5225857295103618E-010   8.2453515021439791E-010   7.3555100899014292E-009
   3.7187532446828792E-002   1.5566214364021170E-010   8.1533642413523106E-010   7.9181511347670153E-009
   3.7406284227595885E-002   1.5943056097533771E-010   8.0941302516895819E-010   7.1353783992478270E-009
   3.7625036008362978E-002   1.5372178163719496E-010   8.0663185022993285E-010   7.6850644736836671E-009
   3.7843787789130071E-002   1.5129814251446659E-010   8.1226988452970205E-010   9.4444881915123347E-009
   3.8062539569897164E-002   1.5408962431018303E-010   8.1155424147784959E-010   9.7171344304314289E-009
   3.8281291350664257E-002   1.5186015581147850E-010   8.0267745710460246E-010   8.8742696524590770E-009
   3.8500043131431350E-002   1.4895483985144510E-010   7.8915058711471901E-010   7.2553159036203851E-009
   3.8718794912198443E-002   1.4643309179801501E-010   7.7619783148484330E-010   7.4720100107228404E-009
   3.8937546692965536E-002   1.5127902678463423E-010   7.6660494749832308E-010   7.6988850850057133E-009
   3.9156298473732629E-002   1.4803876491331635E-010   7.5908234602396412E-010   7.1874894924661703E-009
   3.9375050254499722E-002   1.4344292073587006E-010   7.5110072540570298E-010   6.7468652886759628E-009
   3.9593802035266815E-002   1.4613576809069385E-010   7.4347113500551410E-010   7.3637672626247763E-009
   3.9812553816033908E-002   1.4830127070125655E-010   7.3652959741600638E-010   7.1814832969252507E-009
   4.0031305596801001E-002   1.4127251235507288E-010   7.3154745734201969E-010   6.4797238685798675E-009
   4.0250057377568094E-002   1.3863688146792398E-010   7.3056030772326327E-010   7.3518063858912797E-009
   4.0468809158335187E-002   1.4313259558140778E-010   7.3272362498237562E-010   7.6424206962855123E-009
   4.0687560939102280E-002   1.4447260729411048E-010   7.2844534480863295E-010   7.5204684701901670E-009
   4.0906312719869373E-002   1.3587141309279183E-010   7.2712412313013459E-010   7.9816985243397198E-009
   4.1125064500636466E-002   1.3194309476244337E-010   7.2062911391865161E-010   8.6927293141414452E-009
   4.1343816281403559E-002   1.3969561534626918E-010   7.0700427953137280E-010   8.1318268785324221E-009
   4.1562568062170652E-002   1.3952782596665659E-010   7.1031125660036588E-010   7.3360418850754172E-009
   4.1781319842937745E-002   1.2993239342090624E-010   7.1884527833955654E-010   9.2064400547542391E-009
   4.2000071623704838E-002   1.2600592313311010E-010   7.2114665798619917E-010   1.0125126070903434E-008
   4.2218823404471931E-002   1.3389523328966035E-010   7.1962404861974833E-010   1.0087503388156449E-008
   4.2437575185239024E-002   1.3116117331818388E-010   7.3221352645352796E-010   1.0000720473968272E-008
   4.2656326966006117E-002   1.3217978277885178E-010   7.4835123969041437E-010   9.6165680973925305E-009
   4.2875078746773210E-002   1.3503974872347557E-010   7.6610234420506679E-010   9.3243626153594050E-009
   4.3093830527540303E-002   1.4141554018770597E-010   7.5515775769733075E-010   8.3399676054085603E-009
   4.3312582308307396E-002   1.4340789681460687E-010   7.2929439161979116E-010   7.0495193016384405E-009
   4.3531334089074489E-002   1.3668684464146485E-010   7.1326560525415168E-010   6.4909682073732711E-009
   4.3750085869841582E-002   1.2982217761914327E-010   7.0429629538239275E-010   7.0844023980498605E-009
   4.3968837650608675E-002   1.3027063551496188E-010   7.0911925760213972E-010   8.8476577175811144E-009
   4.4187589431375768E-002   1.3390851467953713E-010   7.1602361657271586E-010   9.8375271262440833E-009
   4.4406341212142861E-002   1.2974058929277055E-010   7.2257991397546954E-010   9.8836953066339106E-009
   4.4625092992909954E-002   1.2459845390166980E-010   7.2732259912989795E-010   8.5931229909519402E-009
   4.4843844773677047E-002   1.2948966356812753E-010   7.4463371790429932E-010   9.4473303624553751E-009
   4.5062596554444140E-002   1.3294735914243238E-010   7.5420643233459562E-010   1.0816804896229826E-008
   4.5281348335211233E-002   1.2870127655967290E-010   7.4721607692442806E-010   1.0462958499601882E-008
   4.5500100115978326E-002   1.2523429107624829E-010   7.4584560916571634E-010   9.0128700058755840E-009
   4.5718851896745419E-002   1.3441126985036523E-010   7.5078470957630698E-010   9.8320663832751620E-009
   4.5937603677512512E-002   1.3432231976695518E-010   7.5388030307610084E-010   1.0787247983756743E-008
   4.6156355458279605E-002   1.2895271766372175E-010   7.4695438186555508E-010   1.0251205218025916E-008
   4.6375107239046698E-002   1.2432415749663583E-010   7.4364936650582252E-010   8.8151197452646102E-009
   4.6593859019813791E-002   1.3028067168824319E-010   7.3771377878976561E-010   1.0102097158792844E-008
   4.6812610800580884E-002   1.2830262841045935E-010   7.3203983615453535E-010   1.0244884829369028E-008
   4.7031362581347977E-002   1.2320879269611672E-010   7.2945646692234515E-010   9.3804748413361949E-009
   4.7250114362115070E-002   1.2354557507587848E-010   7.2946436056699288E-010   9.4004932726932111E-009
   4.7468866142882163E-002   1.2867430868035433E-010   7.2853211730576221E-010   1.0071082634510731E-008
   4.7687617923649256E-002   1.2682610753267376E-010   7.2933059582428462E-010   9.6703709484557976E-009
   4.7906369704416349E-002   1.2050219689446751E-010   7.3349931410936042E-010   9.5357760576675332E-009
   4.8125121485183442E-002   1.2196960377797162E-010   7.2827900035172400E-010   1.0674765404949937E-008
   4.8343873265949501E-002   1.2255660878160435E-010   7.2176537272315037E-010   1.0727246979591598E-008
   4.8562625046716594E-002   1.1860467892879645E-010   7.2067115488138647E-010   9.8400062542580713E-009
   4.8781376827483687E-002   1.1511035425543215E-010   7.2719806808598607E-010   9.5823864398880687E-009
   4.9000128608250780E-002   1.2039506272834566E-010   7.2970021148975485E-010   1.0518043880303196E-008
   4.9218880389017873E-002   1.2583839739330194E-010   7.3230290070383086E-010   1.0497344216098270E-008
   4.9437632169784966E-002   1.2571682283385456E-010   7.4441586968499360E-010   9.7767406392890166E-009
   4.9656383950552059E-002   1.2496588393598463E-010   7.6262605527481885E-010   8.7350378041861632E-009
   4.9875135731319152E-002   1.3038867198791880E-010   7.8375005536570704E-010   1.0948131401455896E-008
   5.0093887512086245E-002   1.2786927144209370E-010   8.0562442612485512E-010   1.2839373120243636E-008
   5.0312639292853338E-002   1.2684732339854344E-010   8.2515837965699311E-010   1.4179677432224480E-008
   5.0531391073620431E-002   1.2433826049318419E-010   7.9966754493846191E-010   1.3367354445570356E-008
   5.0750142854387524E-002   1.2631719814581998E-010   7.7959236551677559E-010   1.1731097093736764E-008
   5.0968894635151876E-002   1.2716189227296449E-010   7.6679328490438056E-010   9.5545320544232482E-009
   5.1187646415918969E-002   1.2654341490989097E-010   7.6018406564685924E-010   1.0047712328820069E-008
   5.1406398196686062E-002   1.2533276419826600E-010   7.5644250707590355E-010   9.9999620806201506E-009
   5.1625149977453155E-002   1.2687494156324307E-010   7.5425681701129991E-010   9.0634980631776330E-009
   5.1843901758220172E-002   1.2701893404090670E-010   7.5291703544986160E-010   9.6193824017376528E-009
   5.2062653538986939E-002   1.2789852961783698E-010   7.6348421018105957E-010   9.5229266694474290E-009
   5.2281405319753373E-002   1.2751879764974493E-010   7.8100771151551824E-010   1.0807570727244808E-008
   5.2500157100520466E-002   1.2293564282186975E-010   7.7414812708987304E-010   1.2144115046908155E-008
   5.2718908881287559E-002   1.2042001928946888E-010   7.6013189682075585E-010   1.2368130963835711E-008
   5.2937660662054652E-002   1.2154990855148261E-010   7.4690712109852227E-010   1.1692825707676491E-008
   5.3156412442821745E-002   1.2340648361530704E-010   7.3677604116569348E-010   1.0240888359547284E-008
   5.3375164223588838E-002   1.2298667239132865E-010   7.3259369850022259E-010   8.8212711579771508E-009
   5.3593916004355931E-002   1.2640484595843882E-010   7.3368811794527144E-010   9.3629534125838632E-009
   5.3812667785123024E-002   1.3152461381463199E-010   7.4077239341776358E-010   9.0914595851643298E-009
   5.4031419565890117E-002   1.3373189923851503E-010   7.5529973525737438E-010   8.1369216919924270E-009
   5.4250171346657210E-002   1.3241948090478295E-010   7.7472560959910543E-010   9.1904325261182862E-009
   5.4468923127424303E-002   1.3384195523755138E-010   7.9596030849156134E-010   1.1499922014657216E-008
   5.4687674908191396E-002   1.3415592158352861E-010   7.8855625502066729E-010   1.2249190772806173E-008
   5.4906426688958482E-002   1.3578411185363736E-010   7.7986050984248933E-010   1.1827239077000229E-008
   5.5125178469725575E-002   1.3311623792838789E-010   7.8206563280727951E-010   1.0552672957686582E-008
   5.5343930250492668E-002   1.2693407528546753E-010   7.7692615560717813E-010   1.0956655471794363E-008
   5.5562682031259761E-002   1.2970299845607713E-010   7.7074156342146364E-010   1.1806005284498156E-008
   5.5781433812026854E-002   1.3052482527448062E-010   7.7126956773614957E-010   1.1475834504892646E-008
   5.6000185592793947E-002   1.2726373387755840E-010   7.8236561191561365E-010   1.0073223810636023E-008
   5.6218937373561040E-002   1.2424366752777916E-010   7.8152177227855692E-010   1.1689361811839660E-008
   5.6437689154328133E-002   1.2366990762707753E-010   7.7285177840434445E-010   1.2367147084191288E-008
   5.6656440935095226E-002   1.2749054896163404E-010   7.6342375895421244E-010   1.2003789962022893E-008
   5.6875192715862319E-002   1.2733249970392490E-010   7.5772248298659871E-010   1.0698353092308821E-008
   5.7093944496629412E-002   1.2809544811323571E-010   7.5249248814754544E-010   8.6907416818604588E-009
   5.7312696277396505E-002   1.2999160257584630E-010   7.4754548147578668E-010   9.3100208653495997E-009
   5.7531448058163598E-002   1.3333293203895980E-010   7.4301589571117928E-010   9.0314286049775205E-009
   5.7750199838930691E-002   1.3139255584590504E-010   7.4182055338657607E-010   8.8628264727219630E-009
   5.7968951619697784E-002   1.2880285754635067E-010   7.4346870102837805E-010   9.1232060794865788E-009
   5.8187703400464877E-002   1.2841808935334931E-010   7.4097967753279080E-010   8.6970011192732954E-009
   5.8406455181231970E-002   1.2860615846224665E-010   7.3765044755895555E-010   9.5373324793257552E-009
   5.8625206961999063E-002   1.2598431671506649E-010   7.3627446371046587E-010   9.8333412523743391E-009
   5.8843958742766156E-002   1.2395536357068250E-010   7.3702533616685095E-010   9.4349934531834379E-009
   5.9062710523533249E-002   1.2713419647591984E-010   7.3432714468200291E-010   9.2110763461050738E-009
   5.9281462304300342E-002   1.2608771045308219E-010   7.3211307863491680E-010   9.8686452343343944E-009
   5.9500214085067435E-002   1.2040162484724949E-010   7.3178757462950029E-010   9.7727085313081830E-009
   5.9718965865834528E-002   1.2313854565182415E-010   7.2974840383732363E-010   8.9654562662744297E-009
   5.9937717646601621E-002   1.2445295324153838E-010   7.2824212887339814E-010   9.5377039599497948E-009
   6.0156469427368714E-002   1.2286171002795498E-010   7.2882173734144841E-010   9.7584333946798552E-009
   6.0375221208135807E-002   1.2302672055403142E-010   7.3224486862382192E-010   9.2264255124874239E-009
   6.0593972988902900E-002   1.2469733342082568E-010   7.3328368941170467E-010   9.5092744789582184E-009
   6.0812724769669993E-002   1.2149935521565957E-010   7.3371164626561935E-010   9.9753646454203704E-009
   6.1031476550437086E-002   1.1752287502192482E-010   7.3659843078120825E-010   9.6585137665528009E-009
   6.1250228331204179E-002   1.6565183382638570E-010   1.2714052251542671E-009   2.3129883675032659E-008
   6.1468980111971272E-002   1.8313000694006319E-010   1.4571698447640454E-009   2.5099950340390365E-008
   6.1687731892738365E-002   2.2575749121511725E-010   1.7355389463199122E-009   2.5099580747145467E-008
   6.1906483673505458E-002   3.1095375691014835E-010   2.2575501102815274E-009   2.4056276970441104E-008
   6.2125235454272551E-002   4.2141454272351389E-010   3.3153059895700414E-009   3.9855913791519981E-008
